sample,time_seconds,node20,node21,node22,node23,node24,node25,effect1,node30,node31,node32,node33,node34,node35,node36,node37,node38,node39,node40,effect2,node90
63,0.000525000,0.086477351,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006633349,2.350866233,1.922480005,1.000000000,1.700000000,0.275461686
64,0.000533333,0.087715291,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006736903,2.350900297,0.000000000,1.000000000,1.700000000,0.275428784
65,0.000541667,0.088949946,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006840455,2.350934360,0.000000000,1.000000000,1.700000000,0.275395885
66,0.000550000,0.090181326,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.006944003,2.350968422,1.374721891,1.000000000,1.700000000,0.275362990
67,0.000558333,0.091409438,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007047549,2.351002483,0.000000000,1.000000000,1.700000000,0.275330098
68,0.000566667,0.092634292,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007151092,2.351036543,0.000000000,1.000000000,1.700000000,0.275297211
69,0.000575000,0.093855896,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007254632,2.351070603,0.000000000,1.000000000,1.700000000,0.275264327
70,0.000583333,0.095074259,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007358169,2.351104661,1.828655600,1.000000000,1.700000000,0.275231446
71,0.000591667,0.096289389,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007461703,2.351138718,0.000000000,1.000000000,1.700000000,0.275198570
72,0.000600000,0.097501295,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007565235,2.351172775,0.000000000,1.000000000,1.700000000,0.275165696
73,0.000608333,0.098709985,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007668763,2.351206830,1.306436171,1.000000000,1.700000000,0.275132827
74,0.000616667,0.099915469,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007772289,2.351240885,0.000000000,1.000000000,1.700000000,0.275099961
75,0.000625000,0.101117754,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007875812,2.351274938,0.000000000,1.000000000,1.700000000,0.275067099
76,0.000633333,0.102316848,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.007979333,2.351308991,0.000000000,1.000000000,1.700000000,0.275034241
77,0.000641667,0.103512762,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008082850,2.351343043,1.742105667,1.000000000,1.700000000,0.275001386
78,0.000650000,0.104705502,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008186364,2.351377094,0.000000000,1.000000000,1.700000000,0.274968535
79,0.000658333,0.105895078,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008289876,2.351411143,0.000000000,1.000000000,1.700000000,0.274935688
80,0.000666667,0.107081497,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008393385,2.351445192,1.248983761,1.000000000,1.700000000,0.274902844
81,0.000675000,0.108264768,0.000000000,0.000000000,3.400000000,0.000000000,0.000000000,0.000000000,0.000001010000,1.000000000,1.700000000,4.000000000,4.000000000,3.598425197,3.799212598,0.008496891,2.351479241,0.000000000,1.000000000,1.700000000,0.274870004
