pc,count,frequency
0x0000,1,0.000000051596
0x0001,1,0.000000051596
0x0002,1,0.000000051596
0x0003,1,0.000000051596
0x0004,1,0.000000051596
0x0005,1,0.000000051596
0x0006,1,0.000000051596
0x0007,1,0.000000051596
0x0008,1,0.000000051596
0x000b,1,0.000000051596
0x000d,1,0.000000051596
0x000f,1,0.000000051596
0x0012,1,0.000000051596
0x0015,1,0.000000051596
0x0017,1,0.000000051596
0x001a,11050,0.000570134958
0x001d,11049,0.000570083363
0x0020,11049,0.000570083363
0x0021,11049,0.000570083363
0x0024,4896,0.000252613643
0x0027,4896,0.000252613643
0x002a,4896,0.000252613643
0x002d,6153,0.000317469719
0x002f,6153,0.000317469719
0x0031,6153,0.000317469719
0x0032,6153,0.000317469719
0x0034,6153,0.000317469719
0x0035,6153,0.000317469719
0x0038,6153,0.000317469719
0x0039,6153,0.000317469719
0x003c,6153,0.000317469719
0x003d,6153,0.000317469719
0x0040,11,0.000000567555
0x0043,11,0.000000567555
0x0046,6142,0.000316902164
0x0049,6142,0.000316902164
0x0050,1,0.000000051596
0x0052,1,0.000000051596
0x0054,1,0.000000051596
0x0056,1,0.000000051596
0x0058,1,0.000000051596
0x005a,1,0.000000051596
0x005c,1,0.000000051596
0x005f,1,0.000000051596
0x0061,1,0.000000051596
0x0063,1,0.000000051596
0x0066,1,0.000000051596
0x0068,1,0.000000051596
0x006a,1,0.000000051596
0x006b,2,0.000000103192
0x006e,2,0.000000103192
0x0070,6130,0.000316283013
0x0072,6130,0.000316283013
0x0073,6130,0.000316283013
0x0074,6130,0.000316283013
0x0077,2,0.000000103192
0x0078,575,0.000029667656
0x007b,575,0.000029667656
0x0080,1423869,0.073465836481
0x0082,1423869,0.073465836481
0x0083,1423869,0.073465836481
0x0085,1423868,0.073465784885
0x0088,22146,0.001142643329
0x0089,22146,0.001142643329
0x008b,22146,0.001142643329
0x008e,11085,0.000571940816
0x0090,11085,0.000571940816
0x0091,11085,0.000571940816
0x0094,11085,0.000571940816
0x0095,11085,0.000571940816
0x0096,11085,0.000571940816
0x0097,11085,0.000571940816
0x0098,11085,0.000571940816
0x009a,11085,0.000571940816
0x009d,11085,0.000571940816
0x009f,11085,0.000571940816
0x00a0,11085,0.000571940816
0x00a2,11085,0.000571940816
0x00a3,11085,0.000571940816
0x00a6,11085,0.000571940816
0x00a8,11085,0.000571940816
0x00ab,11085,0.000571940816
0x00ac,2,0.000000103192
0x00ae,2,0.000000103192
0x00af,2,0.000000103192
0x00b0,2,0.000000103192
0x00b2,2,0.000000103192
0x00b5,2,0.000000103192
0x00bb,20185,0.001041463723
0x00be,20185,0.001041463723
0x00bf,20185,0.001041463723
0x00c0,20185,0.001041463723
0x00c1,20185,0.001041463723
0x00c2,20185,0.001041463723
0x00c3,20185,0.001041463723
0x00c4,1684,0.000086887536
0x00c5,1684,0.000086887536
0x00c7,1684,0.000086887536
0x00c9,1684,0.000086887536
0x00ca,1684,0.000086887536
0x00cd,1684,0.000086887536
0x00ce,1684,0.000086887536
0x00cf,1684,0.000086887536
0x00d0,1684,0.000086887536
0x00d1,1684,0.000086887536
0x00d2,1684,0.000086887536
0x00d3,1684,0.000086887536
0x00d4,1684,0.000086887536
0x00d6,1684,0.000086887536
0x00d8,1684,0.000086887536
0x00d9,1684,0.000086887536
0x00dc,1684,0.000086887536
0x00dd,1684,0.000086887536
0x00de,1684,0.000086887536
0x00e1,566,0.000029203293
0x00e3,6142,0.000316902164
0x00e6,6142,0.000316902164
0x00e9,6142,0.000316902164
0x00ec,6142,0.000316902164
0x00ef,6142,0.000316902164
0x00f2,6139,0.000316747376
0x00f5,6139,0.000316747376
0x00f8,6139,0.000316747376
0x00fb,6139,0.000316747376
0x00fe,5551,0.000286408973
0x0101,5551,0.000286408973
0x0104,5551,0.000286408973
0x0107,5549,0.000286305781
0x0109,5549,0.000286305781
0x010c,5549,0.000286305781
0x010f,5547,0.000286202590
0x0111,5547,0.000286202590
0x0114,5547,0.000286202590
0x0117,5545,0.000286099398
0x0119,5545,0.000286099398
0x011c,5545,0.000286099398
0x011f,5545,0.000286099398
0x0122,4970,0.000256431741
0x0125,4970,0.000256431741
0x0128,4970,0.000256431741
0x012b,4970,0.000256431741
0x012e,4794,0.000247350859
0x0131,4794,0.000247350859
0x0134,4794,0.000247350859
0x0137,4794,0.000247350859
0x013a,400,0.000020638370
0x0140,18,0.000000928727
0x0143,18,0.000000928727
0x0146,18,0.000000928727
0x0149,18,0.000000928727
0x014c,18,0.000000928727
0x014e,18,0.000000928727
0x014f,18,0.000000928727
0x0151,18,0.000000928727
0x0152,18,0.000000928727
0x0153,18,0.000000928727
0x0154,18,0.000000928727
0x0156,18,0.000000928727
0x0158,18,0.000000928727
0x015b,18,0.000000928727
0x015d,18,0.000000928727
0x015f,18,0.000000928727
0x0161,18,0.000000928727
0x0164,18,0.000000928727
0x0166,18,0.000000928727
0x0167,18,0.000000928727
0x0168,18,0.000000928727
0x016a,18,0.000000928727
0x016b,18,0.000000928727
0x016d,18,0.000000928727
0x016f,18,0.000000928727
0x0172,18,0.000000928727
0x0173,4392,0.000226609298
0x0174,4392,0.000226609298
0x0176,4392,0.000226609298
0x0178,4392,0.000226609298
0x017a,4392,0.000226609298
0x017b,3322,0.000171401659
0x017d,3322,0.000171401659
0x017e,3288,0.000169647398
0x0180,3288,0.000169647398
0x0182,3288,0.000169647398
0x0183,1147,0.000059180525
0x0185,1147,0.000059180525
0x0186,1113,0.000057426263
0x0188,1113,0.000057426263
0x018a,1113,0.000057426263
0x018b,35,0.000001805857
0x018d,35,0.000001805857
0x018e,35,0.000001805857
0x018f,35,0.000001805857
0x0191,35,0.000001805857
0x0192,2,0.000000103192
0x0194,2,0.000000103192
0x0196,1163,0.000060006059
0x0197,1163,0.000060006059
0x0199,1163,0.000060006059
0x019b,1163,0.000060006059
0x019c,947,0.000048861340
0x019d,947,0.000048861340
0x019e,947,0.000048861340
0x01a0,947,0.000048861340
0x01a1,947,0.000048861340
0x01a2,947,0.000048861340
0x01a3,947,0.000048861340
0x01a5,947,0.000048861340
0x01a6,947,0.000048861340
0x01a7,947,0.000048861340
0x01a8,947,0.000048861340
0x01ab,947,0.000048861340
0x01ae,947,0.000048861340
0x01af,947,0.000048861340
0x01b0,947,0.000048861340
0x01b1,947,0.000048861340
0x01b2,947,0.000048861340
0x01b3,947,0.000048861340
0x01b4,947,0.000048861340
0x01b5,947,0.000048861340
0x01b6,947,0.000048861340
0x01b7,947,0.000048861340
0x01b8,947,0.000048861340
0x01b9,947,0.000048861340
0x01ba,947,0.000048861340
0x01bb,947,0.000048861340
0x01bd,947,0.000048861340
0x01be,947,0.000048861340
0x01c1,11741,0.000605787742
0x01c4,11741,0.000605787742
0x01c5,11741,0.000605787742
0x01c8,947,0.000048861340
0x01c9,947,0.000048861340
0x01ca,947,0.000048861340
0x01d0,2782,0.000143539860
0x01d1,2782,0.000143539860
0x01d2,2782,0.000143539860
0x01d3,2782,0.000143539860
0x01d4,2782,0.000143539860
0x01d6,2782,0.000143539860
0x01d7,2782,0.000143539860
0x01d9,2782,0.000143539860
0x01dc,2782,0.000143539860
0x01dd,2782,0.000143539860
0x01e0,1657,0.000085494446
0x01e1,5,0.000000257980
0x01e4,556,0.000028687334
0x01e7,556,0.000028687334
0x01e9,556,0.000028687334
0x01ed,72332,0.003732036363
0x01ee,72332,0.003732036363
0x01ef,72332,0.003732036363
0x01f0,72332,0.003732036363
0x01f3,72332,0.003732036363
0x01f4,72332,0.003732036363
0x01f7,2782,0.000143539860
0x0200,17227,0.000888842980
0x0201,17227,0.000888842980
0x0202,57,0.000002940968
0x0203,57,0.000002940968
0x0204,57,0.000002940968
0x0205,57,0.000002940968
0x0206,947,0.000048861340
0x0207,947,0.000048861340
0x0208,947,0.000048861340
0x0209,947,0.000048861340
0x020a,947,0.000048861340
0x020b,947,0.000048861340
0x020c,947,0.000048861340
0x020d,947,0.000048861340
0x020e,947,0.000048861340
0x0210,7884,0.000406782264
0x0211,7884,0.000406782264
0x0213,7884,0.000406782264
0x0214,7884,0.000406782264
0x0215,1135,0.000058561374
0x0216,1135,0.000058561374
0x0217,135218,0.006976697630
0x0218,135218,0.006976697630
0x021a,135218,0.006976697630
0x021b,135218,0.006976697630
0x021c,19283,0.000994924199
0x021d,19283,0.000994924199
0x0220,26,0.000001341494
0x0221,26,0.000001341494
0x0222,26,0.000001341494
0x0223,26,0.000001341494
0x0224,26,0.000001341494
0x0225,26,0.000001341494
0x0226,26,0.000001341494
0x0227,26,0.000001341494
0x0228,26,0.000001341494
0x0229,26,0.000001341494
0x022a,26,0.000001341494
0x022b,26,0.000001341494
0x022c,26,0.000001341494
0x022e,26,0.000001341494
0x022f,26,0.000001341494
0x0230,26,0.000001341494
0x0231,26,0.000001341494
0x0232,26,0.000001341494
0x0258,28709,0.001481267378
0x0259,28709,0.001481267378
0x025a,28709,0.001481267378
0x025b,116,0.000005985127
0x025c,116,0.000005985127
0x025d,116,0.000005985127
0x025e,116,0.000005985127
0x025f,116,0.000005985127
0x0260,21448,0.001106629375
0x0263,21448,0.001106629375
0x0264,20388,0.001051937695
0x0267,20388,0.001051937695
0x0270,29281,0.001510780246
0x0271,29281,0.001510780246
0x0272,29281,0.001510780246
0x0273,29281,0.001510780246
0x0274,29281,0.001510780246
0x0275,29281,0.001510780246
0x0276,29281,0.001510780246
0x0277,20388,0.001051937695
0x0278,20388,0.001051937695
0x0279,20388,0.001051937695
0x027a,20388,0.001051937695
0x027b,20388,0.001051937695
0x027c,20388,0.001051937695
0x027d,20388,0.001051937695
0x0288,11,0.000000567555
0x028b,11,0.000000567555
0x028e,11,0.000000567555
0x0290,11,0.000000567555
0x0293,11,0.000000567555
0x0295,11,0.000000567555
0x0298,11,0.000000567555
0x029a,11,0.000000567555
0x029d,8,0.000000412767
0x02a0,8,0.000000412767
0x02a2,8,0.000000412767
0x02a5,8,0.000000412767
0x02a7,11,0.000000567555
0x02aa,11,0.000000567555
0x02ab,11,0.000000567555
0x02ac,11,0.000000567555
0x02ad,1,0.000000051596
0x02b0,1,0.000000051596
0x02b3,1,0.000000051596
0x02b6,1,0.000000051596
0x02b9,1,0.000000051596
0x02bc,1,0.000000051596
0x02be,1,0.000000051596
0x02c0,1,0.000000051596
0x02c3,1,0.000000051596
0x02c5,1,0.000000051596
0x02c7,1,0.000000051596
0x02cb,1,0.000000051596
0x02cd,1,0.000000051596
0x02cf,1,0.000000051596
0x02d2,1,0.000000051596
0x02d4,1,0.000000051596
0x02d7,1,0.000000051596
0x02d8,1,0.000000051596
0x02db,1,0.000000051596
0x02dd,1,0.000000051596
0x02e3,1,0.000000051596
0x02e5,1,0.000000051596
0x02e6,1,0.000000051596
0x02e7,1,0.000000051596
0x02e8,1,0.000000051596
0x02ea,1,0.000000051596
0x02ed,1,0.000000051596
0x02f0,1,0.000000051596
0x02f3,1,0.000000051596
0x02f6,1,0.000000051596
0x02f9,1,0.000000051596
0x02fc,1,0.000000051596
0x02fe,1,0.000000051596
0x0300,1,0.000000051596
0x0303,1,0.000000051596
0x0306,1,0.000000051596
0x0308,1,0.000000051596
0x030b,1,0.000000051596
0x030d,1,0.000000051596
