pc,count,frequency
0x0000,1,0.000000349354
0x0001,1,0.000000349354
0x0002,1,0.000000349354
0x0003,1,0.000000349354
0x0004,1,0.000000349354
0x0005,1,0.000000349354
0x0006,1,0.000000349354
0x0007,1,0.000000349354
0x0008,1,0.000000349354
0x000b,1,0.000000349354
0x000d,1,0.000000349354
0x000f,1,0.000000349354
0x0012,1,0.000000349354
0x0015,1,0.000000349354
0x0017,1,0.000000349354
0x001a,1495,0.000522283697
0x001d,1494,0.000521934343
0x0020,1494,0.000521934343
0x0021,1494,0.000521934343
0x0024,1470,0.000513549856
0x0027,1470,0.000513549856
0x002a,1470,0.000513549856
0x002d,24,0.000008384487
0x002f,24,0.000008384487
0x0031,24,0.000008384487
0x0032,24,0.000008384487
0x0034,24,0.000008384487
0x0035,24,0.000008384487
0x0038,24,0.000008384487
0x0039,24,0.000008384487
0x003c,24,0.000008384487
0x003d,24,0.000008384487
0x0040,7,0.000002445476
0x0043,7,0.000002445476
0x0046,17,0.000005939012
0x0049,17,0.000005939012
0x0050,1,0.000000349354
0x0052,1,0.000000349354
0x0054,1,0.000000349354
0x0056,1,0.000000349354
0x0058,1,0.000000349354
0x005a,1,0.000000349354
0x005c,1,0.000000349354
0x005f,1,0.000000349354
0x0061,1,0.000000349354
0x0063,1,0.000000349354
0x0066,1,0.000000349354
0x0068,1,0.000000349354
0x006a,1,0.000000349354
0x006b,2,0.000000698707
0x006e,2,0.000000698707
0x0070,6130,0.002141537834
0x0072,6130,0.002141537834
0x0073,6130,0.002141537834
0x0074,6130,0.002141537834
0x0077,2,0.000000698707
0x0080,166215,0.058067815831
0x0082,166215,0.058067815831
0x0083,166215,0.058067815831
0x0085,166214,0.058067466477
0x0088,3028,0.001057842832
0x0089,3028,0.001057842832
0x008b,3028,0.001057842832
0x008e,1514,0.000528921416
0x0090,1514,0.000528921416
0x0091,1514,0.000528921416
0x0094,1514,0.000528921416
0x0095,1514,0.000528921416
0x0096,1514,0.000528921416
0x0097,1514,0.000528921416
0x0098,1514,0.000528921416
0x009a,1514,0.000528921416
0x009d,1514,0.000528921416
0x009f,1514,0.000528921416
0x00a0,1514,0.000528921416
0x00a2,1514,0.000528921416
0x00a3,1514,0.000528921416
0x00a6,1514,0.000528921416
0x00a8,1514,0.000528921416
0x00ab,1514,0.000528921416
0x00ac,1,0.000000349354
0x00ae,1,0.000000349354
0x00af,1,0.000000349354
0x00b0,1,0.000000349354
0x00b2,1,0.000000349354
0x00b5,1,0.000000349354
0x00bb,3396,0.001186404973
0x00be,3396,0.001186404973
0x00bf,3396,0.001186404973
0x00c0,3396,0.001186404973
0x00c1,3396,0.001186404973
0x00c2,3396,0.001186404973
0x00c3,3396,0.001186404973
0x00c4,267,0.000093277423
0x00c5,267,0.000093277423
0x00c7,267,0.000093277423
0x00c9,267,0.000093277423
0x00ca,267,0.000093277423
0x00cd,267,0.000093277423
0x00ce,267,0.000093277423
0x00cf,267,0.000093277423
0x00d0,267,0.000093277423
0x00d1,267,0.000093277423
0x00d2,267,0.000093277423
0x00d3,267,0.000093277423
0x00d4,267,0.000093277423
0x00d6,267,0.000093277423
0x00d8,267,0.000093277423
0x00d9,267,0.000093277423
0x00dc,267,0.000093277423
0x00dd,267,0.000093277423
0x00de,267,0.000093277423
0x00e1,89,0.000031092474
0x00e3,17,0.000005939012
0x00e6,17,0.000005939012
0x00e9,17,0.000005939012
0x00ec,17,0.000005939012
0x00ef,17,0.000005939012
0x00f2,16,0.000005589658
0x00f5,16,0.000005589658
0x00f8,16,0.000005589658
0x00fb,16,0.000005589658
0x0140,10,0.000003493536
0x0143,10,0.000003493536
0x0146,10,0.000003493536
0x0149,10,0.000003493536
0x014c,10,0.000003493536
0x014e,10,0.000003493536
0x014f,10,0.000003493536
0x0151,10,0.000003493536
0x0152,10,0.000003493536
0x0153,10,0.000003493536
0x0154,10,0.000003493536
0x0156,10,0.000003493536
0x0158,10,0.000003493536
0x015b,10,0.000003493536
0x015d,10,0.000003493536
0x015f,10,0.000003493536
0x0161,10,0.000003493536
0x0164,10,0.000003493536
0x0166,10,0.000003493536
0x0167,10,0.000003493536
0x0168,10,0.000003493536
0x016a,10,0.000003493536
0x016b,10,0.000003493536
0x016d,10,0.000003493536
0x016f,10,0.000003493536
0x0172,10,0.000003493536
0x0196,16,0.000005589658
0x0197,16,0.000005589658
0x0199,16,0.000005589658
0x019b,16,0.000005589658
0x019c,12,0.000004192244
0x019d,12,0.000004192244
0x019e,12,0.000004192244
0x01a0,12,0.000004192244
0x01a1,12,0.000004192244
0x01a2,12,0.000004192244
0x01a3,12,0.000004192244
0x01a5,12,0.000004192244
0x01a6,12,0.000004192244
0x01a7,12,0.000004192244
0x01a8,12,0.000004192244
0x01ab,12,0.000004192244
0x01ae,12,0.000004192244
0x01af,12,0.000004192244
0x01b0,12,0.000004192244
0x01b1,12,0.000004192244
0x01b2,12,0.000004192244
0x01b3,12,0.000004192244
0x01b4,12,0.000004192244
0x01b5,12,0.000004192244
0x01b6,12,0.000004192244
0x01b7,12,0.000004192244
0x01b8,12,0.000004192244
0x01b9,12,0.000004192244
0x01ba,12,0.000004192244
0x01bb,12,0.000004192244
0x01bd,12,0.000004192244
0x01be,12,0.000004192244
0x01c1,66,0.000023057340
0x01c4,66,0.000023057340
0x01c5,66,0.000023057340
0x01c8,12,0.000004192244
0x01c9,12,0.000004192244
0x01ca,12,0.000004192244
0x01d0,105,0.000036682133
0x01d1,105,0.000036682133
0x01d2,105,0.000036682133
0x01d3,105,0.000036682133
0x01d4,105,0.000036682133
0x01d6,105,0.000036682133
0x01d7,105,0.000036682133
0x01d9,105,0.000036682133
0x01dc,105,0.000036682133
0x01dd,105,0.000036682133
0x01e0,94,0.000032839242
0x01e1,1,0.000000349354
0x01e4,1,0.000000349354
0x01e7,1,0.000000349354
0x01e9,1,0.000000349354
0x01ed,2730,0.000953735446
0x01ee,2730,0.000953735446
0x01ef,2730,0.000953735446
0x01f0,2730,0.000953735446
0x01f3,2730,0.000953735446
0x01f4,2730,0.000953735446
0x01f7,105,0.000036682133
0x0200,1531,0.000534860428
0x0201,1531,0.000534860428
0x0202,5,0.000001746768
0x0203,5,0.000001746768
0x0204,5,0.000001746768
0x0205,5,0.000001746768
0x0206,12,0.000004192244
0x0207,12,0.000004192244
0x0208,12,0.000004192244
0x0209,12,0.000004192244
0x020a,12,0.000004192244
0x020b,12,0.000004192244
0x020c,12,0.000004192244
0x020d,12,0.000004192244
0x020e,12,0.000004192244
0x0210,1159,0.000404900873
0x0211,1159,0.000404900873
0x0213,1159,0.000404900873
0x0214,1159,0.000404900873
0x0215,174,0.000060787534
0x0216,174,0.000060787534
0x0217,12506,0.004369016664
0x0218,12506,0.004369016664
0x021a,12506,0.004369016664
0x021b,12506,0.004369016664
0x021c,1395,0.000487348332
0x021d,1395,0.000487348332
0x0220,1,0.000000349354
0x0221,1,0.000000349354
0x0222,1,0.000000349354
0x0223,1,0.000000349354
0x0224,1,0.000000349354
0x0225,1,0.000000349354
0x0226,1,0.000000349354
0x0227,1,0.000000349354
0x0228,1,0.000000349354
0x0229,1,0.000000349354
0x022a,1,0.000000349354
0x022b,1,0.000000349354
0x022c,1,0.000000349354
0x022e,1,0.000000349354
0x022f,1,0.000000349354
0x0230,1,0.000000349354
0x0231,1,0.000000349354
0x0232,1,0.000000349354
0x0258,17,0.000005939012
0x0259,17,0.000005939012
0x025a,17,0.000005939012
0x025b,1,0.000000349354
0x025c,1,0.000000349354
0x025d,1,0.000000349354
0x025e,1,0.000000349354
0x025f,1,0.000000349354
0x0260,16,0.000005589658
0x0263,16,0.000005589658
0x0264,16,0.000005589658
0x0267,16,0.000005589658
0x0270,16,0.000005589658
0x0271,16,0.000005589658
0x0272,16,0.000005589658
0x0273,16,0.000005589658
0x0274,16,0.000005589658
0x0275,16,0.000005589658
0x0276,16,0.000005589658
0x0277,16,0.000005589658
0x0278,16,0.000005589658
0x0279,16,0.000005589658
0x027a,16,0.000005589658
0x027b,16,0.000005589658
0x027c,16,0.000005589658
0x027d,16,0.000005589658
0x0288,7,0.000002445476
0x028b,7,0.000002445476
0x028e,7,0.000002445476
0x0290,7,0.000002445476
0x0293,7,0.000002445476
0x0295,7,0.000002445476
0x0298,7,0.000002445476
0x029a,7,0.000002445476
0x02a7,7,0.000002445476
0x02aa,7,0.000002445476
0x02ab,7,0.000002445476
0x02ac,7,0.000002445476
0x02ad,1,0.000000349354
0x02b0,1,0.000000349354
0x02b3,1,0.000000349354
0x02b6,1,0.000000349354
0x02b9,1,0.000000349354
0x02bc,1,0.000000349354
0x02be,1,0.000000349354
0x02c0,1,0.000000349354
0x02c3,1,0.000000349354
0x02c5,1,0.000000349354
0x02c7,1,0.000000349354
0x02cb,1,0.000000349354
0x02cd,1,0.000000349354
0x02cf,1,0.000000349354
0x02d4,1,0.000000349354
0x02d7,1,0.000000349354
0x02d8,1,0.000000349354
0x02db,1,0.000000349354
0x02dd,1,0.000000349354
0x02e3,1,0.000000349354
0x02e5,1,0.000000349354
0x02e6,1,0.000000349354
0x02e7,1,0.000000349354
0x02e8,1,0.000000349354
0x02ea,1,0.000000349354
0x02ed,1,0.000000349354
0x02f0,1,0.000000349354
0x02f3,1,0.000000349354
0x02f6,1,0.000000349354
0x02f9,1,0.000000349354
0x02fc,1,0.000000349354
0x02fe,1,0.000000349354
0x0300,1,0.000000349354
0x0303,1,0.000000349354
0x0306,1,0.000000349354
0x0308,1,0.000000349354
